region,comuna,latitud,longitud,trazabilidad__region,trazabilidad__comuna,LER,tratamiento_n1_name,cantidad_toneladas
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,La Pintana,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,3.34
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Talagante,20 01 40 | Metales,Eliminación,3.78
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Pudahuel,20 01 40 | Metales,Eliminación,32.33
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Eliminación,8.65
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Pudahuel,20 01 40 | Metales,Eliminación,32.61
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Eliminación,7.88
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Libertador Gral. Bernardo O'Higgins,Olivar,20 01 40 | Metales,Recepción y Almacenamiento,2.01
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Colina,20 01 40 | Metales,Valorización,6.52
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Talagante,20 01 40 | Metales,Eliminación,1.42
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,2.32
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,San Bernardo,20 01 40 | Metales,Valorización,1.49
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,San Bernardo,20 03 01 | Mezclas de residuos municipales,Valorización,1.55
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,La Pintana,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,0.248
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,La Pintana,20 01 40 | Metales,Recepción y Almacenamiento,0.389
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,La Pintana,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,3.447
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Talagante,20 01 40 | Metales,Eliminación,1.99
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Colina,20 01 40 | Metales,Valorización,17.5
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,19.002
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Pudahuel,20 01 40 | Metales,Eliminación,52.75
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Eliminación,7.56
Metropolitana de Santiago,Buin,-33.733698232635,-70.764074157119,Metropolitana de Santiago,Talagante,20 03 01 | Mezclas de residuos municipales,Eliminación,2.7
